month,duration,pdays,previous,poutcome,y
1.0,119.0,999.0,0.0,0.0,0
0.0,610.0,999.0,0.0,0.0,0
3.0,590.0,999.0,0.0,0.0,0
8.0,108.0,999.0,0.0,0.0,0
2.0,71.0,999.0,0.0,0.0,0
2.0,202.0,999.0,0.0,0.0,1
5.0,136.0,999.0,1.0,1.0,0
0.0,135.0,999.0,0.0,0.0,0
0.0,229.0,999.0,0.0,0.0,0
2.0,148.0,999.0,0.0,0.0,0
5.0,107.0,999.0,0.0,0.0,0
3.0,165.0,999.0,0.0,0.0,0
8.0,765.0,999.0,0.0,0.0,0
8.0,185.0,999.0,0.0,0.0,0
3.0,241.0,999.0,0.0,0.0,0
1.0,579.0,999.0,0.0,0.0,1
0.0,344.0,999.0,0.0,0.0,0
2.0,172.0,999.0,0.0,0.0,0
2.0,111.0,999.0,0.0,0.0,0
2.0,220.0,999.0,0.0,0.0,0
0.0,70.0,999.0,0.0,0.0,0
5.0,47.0,999.0,0.0,0.0,0
0.0,163.0,999.0,0.0,0.0,0
8.0,66.0,999.0,1.0,1.0,0
0.0,171.0,6.0,2.0,2.0,1
0.0,184.0,999.0,0.0,0.0,0
1.0,311.0,999.0,0.0,0.0,0
3.0,162.0,999.0,0.0,0.0,0
6.0,520.0,999.0,2.0,1.0,0
2.0,83.0,999.0,0.0,0.0,0
8.0,81.0,999.0,1.0,1.0,0
2.0,96.0,999.0,0.0,0.0,0
3.0,224.0,999.0,0.0,0.0,0
2.0,234.0,999.0,0.0,0.0,0
4.0,190.0,3.0,3.0,2.0,1
3.0,151.0,999.0,0.0,0.0,0
3.0,138.0,999.0,0.0,0.0,0
3.0,136.0,999.0,0.0,0.0,1
0.0,221.0,999.0,0.0,0.0,0
1.0,154.0,999.0,0.0,0.0,0
2.0,114.0,999.0,0.0,0.0,0
0.0,804.0,9.0,1.0,2.0,0
0.0,46.0,999.0,0.0,0.0,0
0.0,812.0,999.0,0.0,0.0,0
8.0,179.0,999.0,0.0,0.0,0
0.0,113.0,999.0,0.0,0.0,0
1.0,47.0,999.0,0.0,0.0,0
4.0,138.0,999.0,0.0,0.0,1
2.0,119.0,999.0,0.0,0.0,0
8.0,343.0,999.0,1.0,1.0,0
3.0,737.0,999.0,0.0,0.0,1
3.0,65.0,999.0,0.0,0.0,0
0.0,45.0,999.0,0.0,0.0,0
0.0,32.0,999.0,1.0,1.0,0
1.0,1021.0,999.0,0.0,0.0,0
5.0,236.0,999.0,0.0,0.0,0
8.0,155.0,999.0,0.0,0.0,0
1.0,145.0,999.0,0.0,0.0,0
5.0,49.0,999.0,0.0,0.0,0
0.0,1272.0,999.0,0.0,0.0,1
0.0,170.0,999.0,0.0,0.0,0
0.0,291.0,999.0,0.0,0.0,0
1.0,127.0,999.0,0.0,0.0,0
2.0,630.0,999.0,0.0,0.0,1
5.0,142.0,999.0,0.0,0.0,0
2.0,517.0,999.0,0.0,0.0,0
2.0,135.0,999.0,0.0,0.0,0
1.0,136.0,999.0,0.0,0.0,0
0.0,174.0,999.0,1.0,1.0,0
2.0,83.0,999.0,0.0,0.0,0
1.0,157.0,999.0,0.0,0.0,0
8.0,289.0,999.0,0.0,0.0,0
0.0,69.0,999.0,1.0,1.0,0
0.0,53.0,999.0,0.0,0.0,0
3.0,109.0,999.0,0.0,0.0,0
1.0,372.0,999.0,0.0,0.0,0
1.0,62.0,999.0,0.0,0.0,0
2.0,5.0,999.0,0.0,0.0,0
1.0,165.0,999.0,1.0,1.0,0
5.0,22.0,999.0,0.0,0.0,0
3.0,365.0,999.0,0.0,0.0,0
0.0,167.0,999.0,0.0,0.0,0
2.0,197.0,999.0,0.0,0.0,0
3.0,125.0,999.0,0.0,0.0,0
0.0,123.0,999.0,0.0,0.0,0
5.0,199.0,999.0,0.0,0.0,1
1.0,131.0,999.0,0.0,0.0,0
0.0,169.0,999.0,1.0,1.0,0
5.0,214.0,999.0,0.0,0.0,0
0.0,456.0,999.0,1.0,1.0,0
0.0,503.0,999.0,1.0,1.0,0
0.0,172.0,999.0,0.0,0.0,0
0.0,44.0,999.0,0.0,0.0,0
2.0,91.0,999.0,0.0,0.0,0
8.0,355.0,999.0,0.0,0.0,1
2.0,77.0,999.0,0.0,0.0,0
2.0,245.0,999.0,0.0,0.0,0
2.0,135.0,999.0,0.0,0.0,0
8.0,800.0,999.0,0.0,0.0,1
1.0,154.0,999.0,0.0,0.0,0
3.0,168.0,999.0,0.0,0.0,0
5.0,190.0,999.0,0.0,0.0,0
0.0,98.0,999.0,0.0,0.0,0
0.0,588.0,999.0,0.0,0.0,0
0.0,67.0,999.0,0.0,0.0,0
0.0,147.0,999.0,0.0,0.0,0
0.0,135.0,999.0,0.0,0.0,0
1.0,89.0,999.0,0.0,0.0,0
0.0,125.0,999.0,0.0,0.0,0
0.0,249.0,999.0,0.0,0.0,0
2.0,31.0,999.0,0.0,0.0,0
1.0,155.0,999.0,0.0,0.0,0
0.0,212.0,999.0,1.0,1.0,0
0.0,1080.0,999.0,0.0,0.0,1
2.0,276.0,999.0,0.0,0.0,0
0.0,164.0,999.0,1.0,1.0,0
0.0,230.0,999.0,0.0,0.0,0
2.0,111.0,999.0,0.0,0.0,0
3.0,157.0,999.0,0.0,0.0,0
0.0,110.0,999.0,0.0,0.0,0
1.0,966.0,999.0,0.0,0.0,0
0.0,395.0,999.0,0.0,0.0,0
0.0,106.0,999.0,0.0,0.0,0
1.0,63.0,999.0,1.0,1.0,0
8.0,580.0,2.0,1.0,2.0,1
3.0,255.0,999.0,0.0,0.0,1
9.0,285.0,999.0,1.0,1.0,1
0.0,378.0,999.0,0.0,0.0,0
5.0,174.0,999.0,0.0,0.0,0
2.0,154.0,999.0,0.0,0.0,0
0.0,203.0,999.0,0.0,0.0,0
3.0,75.0,999.0,0.0,0.0,0
1.0,34.0,999.0,0.0,0.0,0
0.0,295.0,999.0,0.0,0.0,0
2.0,181.0,999.0,0.0,0.0,0
3.0,275.0,999.0,0.0,0.0,0
8.0,104.0,999.0,1.0,1.0,0
0.0,144.0,999.0,0.0,0.0,0
1.0,48.0,999.0,0.0,0.0,0
2.0,194.0,999.0,0.0,0.0,0
3.0,1028.0,999.0,0.0,0.0,0
0.0,69.0,999.0,0.0,0.0,0
0.0,105.0,999.0,0.0,0.0,0
5.0,97.0,6.0,3.0,2.0,0
2.0,102.0,999.0,0.0,0.0,0
3.0,55.0,999.0,2.0,1.0,0
7.0,977.0,11.0,2.0,2.0,1
1.0,132.0,999.0,0.0,0.0,0
1.0,426.0,999.0,0.0,0.0,0
2.0,60.0,999.0,0.0,0.0,0
3.0,308.0,999.0,0.0,0.0,1
1.0,247.0,999.0,0.0,0.0,0
4.0,251.0,3.0,1.0,2.0,1
0.0,211.0,999.0,0.0,0.0,0
3.0,233.0,999.0,0.0,0.0,1
4.0,199.0,999.0,0.0,0.0,0
2.0,83.0,999.0,0.0,0.0,0
3.0,123.0,999.0,0.0,0.0,0
9.0,1042.0,999.0,3.0,1.0,1
5.0,288.0,999.0,0.0,0.0,0
0.0,239.0,999.0,1.0,1.0,0
0.0,109.0,999.0,0.0,0.0,0
0.0,201.0,999.0,0.0,0.0,0
2.0,166.0,999.0,0.0,0.0,0
8.0,707.0,999.0,1.0,1.0,1
3.0,88.0,999.0,0.0,0.0,0
5.0,486.0,999.0,0.0,0.0,1
2.0,211.0,999.0,0.0,0.0,0
3.0,118.0,999.0,0.0,0.0,0
2.0,244.0,999.0,0.0,0.0,0
3.0,215.0,999.0,1.0,1.0,1
2.0,104.0,999.0,0.0,0.0,0
2.0,192.0,999.0,0.0,0.0,0
1.0,153.0,999.0,0.0,0.0,0
2.0,516.0,999.0,0.0,0.0,0
8.0,73.0,999.0,0.0,0.0,0
2.0,103.0,999.0,0.0,0.0,0
0.0,297.0,999.0,0.0,0.0,0
5.0,73.0,999.0,0.0,0.0,0
2.0,129.0,999.0,0.0,0.0,0
1.0,326.0,999.0,0.0,0.0,0
3.0,106.0,999.0,0.0,0.0,0
1.0,343.0,999.0,0.0,0.0,0
5.0,146.0,3.0,1.0,2.0,1
0.0,49.0,999.0,0.0,0.0,0
5.0,164.0,999.0,0.0,0.0,0
3.0,176.0,999.0,0.0,0.0,0
1.0,250.0,999.0,0.0,0.0,0
2.0,221.0,999.0,0.0,0.0,0
5.0,66.0,999.0,0.0,0.0,0
1.0,272.0,999.0,0.0,0.0,0
0.0,529.0,999.0,0.0,0.0,0
5.0,59.0,999.0,0.0,0.0,0
0.0,399.0,999.0,0.0,0.0,0
0.0,164.0,999.0,0.0,0.0,0
2.0,155.0,999.0,0.0,0.0,0
1.0,140.0,999.0,0.0,0.0,0
7.0,904.0,999.0,0.0,0.0,1
0.0,36.0,999.0,1.0,1.0,0
1.0,431.0,999.0,0.0,0.0,0
2.0,230.0,999.0,0.0,0.0,0
3.0,98.0,999.0,0.0,0.0,0
0.0,151.0,999.0,1.0,1.0,0
5.0,651.0,999.0,1.0,1.0,1
7.0,263.0,6.0,2.0,2.0,1
5.0,202.0,999.0,0.0,0.0,0
2.0,300.0,999.0,0.0,0.0,0
6.0,273.0,999.0,1.0,1.0,0
0.0,106.0,999.0,0.0,0.0,0
3.0,134.0,999.0,0.0,0.0,0
3.0,499.0,999.0,0.0,0.0,0
3.0,108.0,999.0,0.0,0.0,0
0.0,54.0,999.0,0.0,0.0,0
9.0,111.0,3.0,1.0,2.0,0
0.0,659.0,999.0,0.0,0.0,0
8.0,320.0,6.0,1.0,2.0,1
0.0,248.0,999.0,0.0,0.0,0
0.0,496.0,999.0,1.0,1.0,0
3.0,391.0,999.0,0.0,0.0,0
2.0,88.0,999.0,0.0,0.0,0
2.0,189.0,999.0,0.0,0.0,0
2.0,178.0,999.0,0.0,0.0,0
2.0,42.0,999.0,0.0,0.0,0
2.0,219.0,999.0,0.0,0.0,0
2.0,210.0,999.0,2.0,1.0,1
0.0,391.0,999.0,0.0,0.0,0
1.0,192.0,999.0,0.0,0.0,0
0.0,288.0,999.0,0.0,0.0,0
0.0,54.0,999.0,0.0,0.0,0
2.0,722.0,999.0,0.0,0.0,1
0.0,55.0,999.0,0.0,0.0,0
0.0,138.0,999.0,0.0,0.0,0
3.0,156.0,999.0,0.0,0.0,0
5.0,301.0,9.0,3.0,1.0,1
3.0,109.0,999.0,0.0,0.0,0
3.0,191.0,999.0,0.0,0.0,0
3.0,338.0,999.0,0.0,0.0,0
3.0,237.0,999.0,0.0,0.0,0
2.0,61.0,999.0,0.0,0.0,0
2.0,181.0,999.0,0.0,0.0,0
9.0,169.0,999.0,1.0,1.0,0
9.0,879.0,999.0,0.0,0.0,1
0.0,197.0,999.0,0.0,0.0,0
1.0,181.0,999.0,0.0,0.0,0
2.0,364.0,999.0,0.0,0.0,0
0.0,330.0,999.0,0.0,0.0,0
2.0,216.0,999.0,0.0,0.0,0
0.0,681.0,999.0,0.0,0.0,0
5.0,140.0,999.0,1.0,1.0,0
0.0,162.0,999.0,0.0,0.0,0
0.0,331.0,999.0,0.0,0.0,1
1.0,98.0,999.0,0.0,0.0,0
5.0,113.0,999.0,0.0,0.0,0
1.0,67.0,999.0,0.0,0.0,0
3.0,71.0,999.0,0.0,0.0,0
4.0,72.0,999.0,1.0,1.0,0
1.0,103.0,999.0,0.0,0.0,0
2.0,416.0,999.0,0.0,0.0,0
8.0,203.0,1.0,1.0,2.0,0
0.0,232.0,999.0,0.0,0.0,0
1.0,171.0,999.0,0.0,0.0,0
0.0,29.0,999.0,0.0,0.0,0
0.0,269.0,999.0,0.0,0.0,0
0.0,211.0,999.0,1.0,1.0,0
2.0,39.0,999.0,0.0,0.0,0
0.0,156.0,999.0,0.0,0.0,0
0.0,175.0,999.0,0.0,0.0,0
0.0,188.0,999.0,0.0,0.0,0
0.0,68.0,999.0,0.0,0.0,0
2.0,378.0,999.0,0.0,0.0,0
0.0,153.0,999.0,0.0,0.0,0
3.0,67.0,999.0,0.0,0.0,0
1.0,495.0,999.0,0.0,0.0,0
0.0,1042.0,999.0,0.0,0.0,1
0.0,559.0,999.0,0.0,0.0,0
0.0,104.0,999.0,1.0,1.0,0
3.0,102.0,999.0,0.0,0.0,0
0.0,927.0,999.0,0.0,0.0,0
5.0,165.0,3.0,2.0,2.0,1
1.0,204.0,999.0,0.0,0.0,0
1.0,88.0,999.0,0.0,0.0,0
0.0,260.0,999.0,0.0,0.0,0
3.0,473.0,999.0,0.0,0.0,1
3.0,124.0,999.0,0.0,0.0,0
5.0,104.0,999.0,0.0,0.0,0
3.0,297.0,999.0,0.0,0.0,0
3.0,45.0,999.0,0.0,0.0,0
3.0,398.0,999.0,0.0,0.0,0
0.0,98.0,999.0,0.0,0.0,0
0.0,136.0,999.0,1.0,1.0,0
1.0,183.0,999.0,0.0,0.0,0
5.0,179.0,999.0,0.0,0.0,0
1.0,64.0,999.0,0.0,0.0,0
3.0,105.0,999.0,0.0,0.0,0
7.0,125.0,999.0,0.0,0.0,0
3.0,118.0,999.0,0.0,0.0,0
0.0,164.0,999.0,0.0,0.0,0
0.0,1966.0,999.0,0.0,0.0,0
2.0,301.0,999.0,0.0,0.0,0
7.0,712.0,999.0,0.0,0.0,1
2.0,54.0,999.0,0.0,0.0,0
0.0,129.0,999.0,1.0,1.0,0
5.0,670.0,999.0,0.0,0.0,1
7.0,268.0,10.0,2.0,1.0,1
2.0,111.0,999.0,0.0,0.0,0
5.0,227.0,999.0,0.0,0.0,0
9.0,177.0,999.0,0.0,0.0,0
0.0,197.0,999.0,0.0,0.0,0
0.0,251.0,999.0,0.0,0.0,0
1.0,52.0,999.0,0.0,0.0,0
3.0,168.0,999.0,0.0,0.0,0
0.0,427.0,999.0,0.0,0.0,0
3.0,111.0,999.0,0.0,0.0,0
5.0,187.0,999.0,0.0,0.0,0
2.0,352.0,999.0,0.0,0.0,0
8.0,238.0,999.0,0.0,0.0,0
2.0,686.0,999.0,0.0,0.0,1
3.0,101.0,999.0,0.0,0.0,0
3.0,82.0,999.0,0.0,0.0,0
0.0,480.0,999.0,0.0,0.0,0
0.0,523.0,999.0,0.0,0.0,1
0.0,295.0,999.0,0.0,0.0,0
0.0,736.0,999.0,0.0,0.0,1
1.0,180.0,999.0,0.0,0.0,0
2.0,50.0,999.0,0.0,0.0,0
1.0,124.0,999.0,0.0,0.0,0
3.0,36.0,999.0,0.0,0.0,0
0.0,305.0,999.0,0.0,0.0,0
0.0,201.0,999.0,0.0,0.0,0
1.0,103.0,999.0,0.0,0.0,0
3.0,113.0,999.0,0.0,0.0,0
0.0,300.0,999.0,2.0,1.0,0
2.0,112.0,999.0,1.0,1.0,0
3.0,342.0,999.0,0.0,0.0,0
2.0,99.0,999.0,0.0,0.0,0
5.0,920.0,999.0,0.0,0.0,0
0.0,622.0,999.0,0.0,0.0,0
2.0,163.0,999.0,0.0,0.0,0
0.0,87.0,999.0,0.0,0.0,0
0.0,425.0,999.0,0.0,0.0,0
3.0,203.0,999.0,0.0,0.0,0
2.0,179.0,999.0,0.0,0.0,0
5.0,590.0,999.0,0.0,0.0,0
5.0,408.0,999.0,0.0,0.0,0
5.0,98.0,999.0,0.0,0.0,0
3.0,14.0,999.0,0.0,0.0,0
1.0,450.0,999.0,0.0,0.0,0
3.0,69.0,999.0,0.0,0.0,0
0.0,740.0,999.0,0.0,0.0,1
2.0,205.0,999.0,0.0,0.0,0
0.0,240.0,999.0,0.0,0.0,0
7.0,308.0,999.0,1.0,1.0,1
5.0,178.0,999.0,1.0,1.0,0
3.0,140.0,999.0,0.0,0.0,0
0.0,228.0,999.0,1.0,1.0,1
0.0,481.0,999.0,0.0,0.0,1
2.0,614.0,999.0,0.0,0.0,0
3.0,67.0,999.0,0.0,0.0,0
0.0,355.0,999.0,0.0,0.0,0
2.0,211.0,999.0,0.0,0.0,0
0.0,107.0,999.0,0.0,0.0,0
0.0,329.0,999.0,0.0,0.0,0
5.0,148.0,999.0,0.0,0.0,0
1.0,11.0,999.0,0.0,0.0,0
3.0,359.0,999.0,0.0,0.0,0
0.0,123.0,999.0,0.0,0.0,0
3.0,250.0,7.0,1.0,2.0,1
5.0,127.0,999.0,1.0,1.0,0
2.0,144.0,999.0,0.0,0.0,0
0.0,543.0,999.0,0.0,0.0,0
1.0,250.0,999.0,0.0,0.0,0
5.0,120.0,999.0,0.0,0.0,0
3.0,56.0,999.0,0.0,0.0,0
5.0,76.0,999.0,1.0,1.0,0
9.0,399.0,999.0,0.0,0.0,0
0.0,55.0,999.0,0.0,0.0,0
2.0,149.0,999.0,0.0,0.0,0
2.0,74.0,999.0,0.0,0.0,0
0.0,4.0,999.0,0.0,0.0,0
3.0,630.0,999.0,0.0,0.0,1
1.0,235.0,999.0,0.0,0.0,0
0.0,158.0,999.0,0.0,0.0,0
2.0,62.0,999.0,0.0,0.0,0
3.0,1044.0,999.0,0.0,0.0,1
3.0,68.0,999.0,0.0,0.0,0
2.0,334.0,999.0,0.0,0.0,0
1.0,168.0,999.0,0.0,0.0,0
0.0,71.0,999.0,0.0,0.0,0
1.0,384.0,999.0,0.0,0.0,0
3.0,258.0,999.0,0.0,0.0,0
1.0,124.0,999.0,0.0,0.0,0
3.0,82.0,999.0,0.0,0.0,0
5.0,402.0,999.0,0.0,0.0,0
5.0,73.0,999.0,1.0,1.0,0
5.0,248.0,999.0,0.0,0.0,0
0.0,195.0,999.0,1.0,1.0,0
0.0,396.0,999.0,0.0,0.0,0
5.0,165.0,999.0,1.0,1.0,0
0.0,12.0,999.0,0.0,0.0,0
1.0,10.0,999.0,0.0,0.0,0
0.0,410.0,999.0,0.0,0.0,0
3.0,316.0,999.0,0.0,0.0,0
3.0,167.0,999.0,0.0,0.0,1
0.0,104.0,999.0,0.0,0.0,0
0.0,122.0,999.0,0.0,0.0,0
5.0,295.0,999.0,0.0,0.0,0
0.0,638.0,999.0,0.0,0.0,1
2.0,84.0,999.0,0.0,0.0,0
0.0,201.0,999.0,0.0,0.0,0
1.0,90.0,999.0,0.0,0.0,0
0.0,116.0,999.0,0.0,0.0,0
0.0,545.0,999.0,0.0,0.0,0
0.0,84.0,999.0,0.0,0.0,0
0.0,276.0,999.0,0.0,0.0,0
2.0,387.0,999.0,0.0,0.0,0
2.0,171.0,999.0,0.0,0.0,0
1.0,470.0,999.0,0.0,0.0,0
1.0,138.0,999.0,0.0,0.0,0
2.0,266.0,999.0,0.0,0.0,0
0.0,62.0,999.0,0.0,0.0,0
1.0,39.0,999.0,0.0,0.0,0
2.0,94.0,999.0,0.0,0.0,0
3.0,112.0,999.0,0.0,0.0,0
0.0,223.0,999.0,1.0,1.0,0
0.0,711.0,999.0,0.0,0.0,0
2.0,166.0,999.0,0.0,0.0,0
0.0,1183.0,999.0,0.0,0.0,1
1.0,71.0,999.0,0.0,0.0,0
2.0,26.0,999.0,0.0,0.0,0
0.0,210.0,999.0,0.0,0.0,0
0.0,186.0,999.0,0.0,0.0,0
5.0,133.0,999.0,0.0,0.0,0
1.0,75.0,999.0,0.0,0.0,0
2.0,494.0,999.0,0.0,0.0,1
2.0,73.0,999.0,0.0,0.0,0
2.0,521.0,999.0,0.0,0.0,0
0.0,3509.0,3.0,2.0,2.0,0
0.0,178.0,999.0,0.0,0.0,0
0.0,383.0,999.0,0.0,0.0,0
5.0,124.0,999.0,0.0,0.0,0
0.0,192.0,999.0,0.0,0.0,0
2.0,174.0,999.0,0.0,0.0,0
0.0,198.0,999.0,0.0,0.0,0
1.0,132.0,999.0,0.0,0.0,0
7.0,411.0,999.0,0.0,0.0,1
0.0,110.0,999.0,0.0,0.0,0
1.0,66.0,999.0,0.0,0.0,0
2.0,156.0,999.0,0.0,0.0,0
0.0,360.0,999.0,0.0,0.0,0
5.0,336.0,999.0,0.0,0.0,0
8.0,186.0,999.0,0.0,0.0,0
1.0,101.0,999.0,0.0,0.0,0
5.0,596.0,999.0,0.0,0.0,0
3.0,462.0,999.0,0.0,0.0,0
5.0,126.0,999.0,0.0,0.0,0
0.0,129.0,999.0,0.0,0.0,0
1.0,194.0,999.0,0.0,0.0,0
7.0,498.0,6.0,3.0,2.0,1
0.0,77.0,999.0,0.0,0.0,0
2.0,321.0,999.0,0.0,0.0,0
7.0,350.0,999.0,2.0,1.0,1
0.0,213.0,999.0,0.0,0.0,0
0.0,531.0,999.0,0.0,0.0,0
1.0,86.0,999.0,0.0,0.0,0
0.0,152.0,999.0,0.0,0.0,0
0.0,260.0,999.0,0.0,0.0,0
3.0,696.0,999.0,0.0,0.0,0
0.0,256.0,999.0,0.0,0.0,0
0.0,86.0,999.0,1.0,1.0,0
0.0,92.0,999.0,0.0,0.0,0
5.0,59.0,999.0,0.0,0.0,0
0.0,79.0,999.0,0.0,0.0,0
5.0,600.0,999.0,1.0,1.0,0
1.0,819.0,999.0,0.0,0.0,0
5.0,114.0,999.0,0.0,0.0,0
7.0,84.0,999.0,1.0,1.0,0
0.0,491.0,999.0,0.0,0.0,0
0.0,1777.0,999.0,0.0,0.0,1
3.0,101.0,999.0,0.0,0.0,0
3.0,192.0,4.0,1.0,2.0,1
2.0,452.0,14.0,1.0,2.0,1
2.0,109.0,999.0,0.0,0.0,0
2.0,121.0,999.0,0.0,0.0,0
3.0,306.0,999.0,0.0,0.0,0
5.0,171.0,999.0,0.0,0.0,0
0.0,159.0,999.0,0.0,0.0,0
3.0,122.0,999.0,0.0,0.0,0
5.0,161.0,999.0,1.0,1.0,0
0.0,77.0,999.0,0.0,0.0,0
5.0,140.0,999.0,0.0,0.0,0
0.0,588.0,999.0,0.0,0.0,0
2.0,396.0,999.0,0.0,0.0,0
1.0,176.0,999.0,0.0,0.0,0
1.0,521.0,999.0,0.0,0.0,0
5.0,581.0,999.0,0.0,0.0,0
9.0,78.0,999.0,1.0,1.0,0
3.0,112.0,999.0,0.0,0.0,0
0.0,143.0,999.0,1.0,1.0,0
8.0,371.0,999.0,2.0,1.0,0
1.0,79.0,999.0,0.0,0.0,0
1.0,213.0,999.0,0.0,0.0,0
3.0,163.0,999.0,0.0,0.0,0
2.0,255.0,999.0,0.0,0.0,0
0.0,453.0,999.0,0.0,0.0,0
0.0,249.0,999.0,0.0,0.0,0
3.0,110.0,999.0,0.0,0.0,0
0.0,128.0,999.0,1.0,1.0,0
2.0,135.0,999.0,0.0,0.0,0
3.0,73.0,999.0,0.0,0.0,0
5.0,299.0,999.0,0.0,0.0,0
2.0,110.0,999.0,0.0,0.0,0
3.0,122.0,999.0,0.0,0.0,0
5.0,98.0,999.0,0.0,0.0,0
2.0,118.0,999.0,0.0,0.0,0
2.0,164.0,999.0,0.0,0.0,0
0.0,98.0,999.0,0.0,0.0,0
3.0,185.0,4.0,2.0,2.0,0
0.0,179.0,999.0,0.0,0.0,0
2.0,1153.0,999.0,0.0,0.0,1
5.0,122.0,999.0,0.0,0.0,0
1.0,36.0,999.0,0.0,0.0,0
8.0,904.0,999.0,0.0,0.0,1
2.0,75.0,999.0,0.0,0.0,0
3.0,121.0,999.0,0.0,0.0,0
2.0,200.0,999.0,0.0,0.0,0
0.0,357.0,999.0,2.0,1.0,0
9.0,210.0,3.0,3.0,2.0,1
0.0,248.0,999.0,0.0,0.0,0
0.0,65.0,999.0,1.0,1.0,0
1.0,152.0,999.0,0.0,0.0,0
5.0,122.0,999.0,0.0,0.0,0
0.0,110.0,999.0,0.0,0.0,0
0.0,199.0,999.0,0.0,0.0,0
0.0,79.0,999.0,1.0,1.0,0
2.0,309.0,999.0,0.0,0.0,0
0.0,50.0,999.0,0.0,0.0,0
3.0,125.0,999.0,0.0,0.0,1
1.0,467.0,999.0,0.0,0.0,1
0.0,143.0,999.0,0.0,0.0,0
8.0,473.0,999.0,1.0,1.0,0
0.0,316.0,999.0,0.0,0.0,1
0.0,321.0,999.0,0.0,0.0,0
3.0,1934.0,999.0,0.0,0.0,0
0.0,720.0,999.0,0.0,0.0,0
3.0,268.0,999.0,0.0,0.0,0
3.0,129.0,999.0,0.0,0.0,0
8.0,296.0,999.0,1.0,1.0,1
2.0,261.0,6.0,1.0,2.0,0
1.0,301.0,999.0,0.0,0.0,0
5.0,755.0,999.0,0.0,0.0,0
5.0,195.0,999.0,0.0,0.0,0
5.0,125.0,999.0,0.0,0.0,0
5.0,87.0,999.0,0.0,0.0,0
0.0,172.0,999.0,0.0,0.0,0
0.0,453.0,999.0,0.0,0.0,0
2.0,547.0,999.0,0.0,0.0,0
0.0,91.0,999.0,0.0,0.0,0
1.0,124.0,999.0,1.0,1.0,0
0.0,123.0,999.0,0.0,0.0,0
0.0,206.0,999.0,0.0,0.0,0
0.0,188.0,999.0,1.0,1.0,0
3.0,302.0,999.0,0.0,0.0,0
2.0,59.0,999.0,0.0,0.0,0
2.0,255.0,999.0,0.0,0.0,0
5.0,186.0,999.0,0.0,0.0,0
2.0,745.0,999.0,0.0,0.0,1
2.0,46.0,999.0,0.0,0.0,0
5.0,78.0,3.0,3.0,2.0,0
3.0,127.0,999.0,0.0,0.0,0
2.0,74.0,999.0,0.0,0.0,0
0.0,259.0,999.0,0.0,0.0,0
8.0,131.0,999.0,0.0,0.0,0
8.0,77.0,999.0,0.0,0.0,0
3.0,204.0,999.0,0.0,0.0,0
1.0,427.0,4.0,4.0,2.0,0
3.0,195.0,999.0,0.0,0.0,0
2.0,268.0,6.0,1.0,2.0,1
1.0,95.0,999.0,0.0,0.0,0
0.0,394.0,999.0,0.0,0.0,0
0.0,15.0,999.0,0.0,0.0,0
5.0,274.0,999.0,0.0,0.0,0
0.0,1302.0,999.0,0.0,0.0,1
0.0,167.0,999.0,0.0,0.0,0
3.0,310.0,999.0,0.0,0.0,0
2.0,90.0,999.0,0.0,0.0,0
0.0,74.0,999.0,1.0,1.0,0
0.0,381.0,999.0,0.0,0.0,0
5.0,84.0,999.0,0.0,0.0,0
2.0,286.0,999.0,0.0,0.0,0
0.0,51.0,999.0,0.0,0.0,0
5.0,206.0,999.0,0.0,0.0,0
0.0,185.0,999.0,0.0,0.0,0
0.0,53.0,999.0,0.0,0.0,0
8.0,107.0,999.0,0.0,0.0,1
3.0,653.0,999.0,0.0,0.0,0
5.0,190.0,999.0,0.0,0.0,0
2.0,58.0,999.0,0.0,0.0,0
1.0,112.0,999.0,0.0,0.0,0
5.0,128.0,999.0,0.0,0.0,0
0.0,19.0,999.0,0.0,0.0,0
0.0,204.0,999.0,0.0,0.0,0
0.0,361.0,999.0,0.0,0.0,0
8.0,272.0,999.0,1.0,1.0,0
0.0,130.0,999.0,0.0,0.0,0
3.0,89.0,999.0,0.0,0.0,0
0.0,247.0,999.0,0.0,0.0,0
0.0,110.0,999.0,1.0,1.0,0
8.0,513.0,999.0,0.0,0.0,0
5.0,124.0,999.0,1.0,1.0,0
5.0,158.0,999.0,0.0,0.0,0
2.0,212.0,999.0,0.0,0.0,0
1.0,50.0,999.0,0.0,0.0,0
0.0,297.0,999.0,0.0,0.0,0
1.0,18.0,999.0,0.0,0.0,0
2.0,137.0,999.0,0.0,0.0,0
2.0,140.0,999.0,0.0,0.0,0
0.0,1027.0,999.0,0.0,0.0,1
0.0,492.0,999.0,0.0,0.0,0
0.0,220.0,999.0,0.0,0.0,0
5.0,39.0,999.0,1.0,1.0,0
2.0,346.0,999.0,0.0,0.0,0
5.0,119.0,999.0,1.0,1.0,0
0.0,614.0,999.0,0.0,0.0,0
0.0,304.0,999.0,0.0,0.0,0
8.0,44.0,999.0,0.0,0.0,0
0.0,115.0,999.0,0.0,0.0,0
1.0,151.0,999.0,1.0,1.0,0
3.0,25.0,999.0,0.0,0.0,0
1.0,102.0,999.0,0.0,0.0,0
0.0,182.0,999.0,0.0,0.0,0
3.0,298.0,999.0,0.0,0.0,0
3.0,168.0,999.0,0.0,0.0,0
2.0,156.0,999.0,0.0,0.0,0
0.0,193.0,999.0,0.0,0.0,0
